"","idno","formid","form_model","title","nation","year_start","year_end","repositoryid","created","changed","varcount","total_views","authoring_entity","total_downloads","rank","type","id","url","link_da","thumbnail","iso3c","status","source","study_type","meta_data_field","year"
"3560","SEN_2021_WBCS_v01_M",5,"remote","World Bank Group Country Survey 2021","Senegal",2021,2021,"central","2023-02-06T22:45:13+00:00","2023-02-06T22:45:13+00:00",0,0,"Public Opinion Research Group",0,1,"survey",11158,"https://catalog.ihsn.org/catalog/11158","https://microdata.worldbank.org/index.php/catalog/5544",NA,"SEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3561","SRB_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Serbia",2021,2021,"central","2022-10-17T12:34:44+00:00","2022-12-16T21:19:38+00:00",118,255,"Development Research Group, Finance and Private Sector Development Unit",28,1,"survey",10501,"https://catalog.ihsn.org/catalog/10501","https://microdata.worldbank.org/index.php/catalog/4702",NA,"SRB","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3562","SRB_2021_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2021","Serbia",2021,2021,"central","2023-01-04T18:02:16+00:00","2023-01-04T18:02:16+00:00",0,0,"FAO Statistics Division",0,1,"survey",10806,"https://catalog.ihsn.org/catalog/10806","https://microdata.fao.org/index.php/catalog/2224",NA,"SRB","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3563","SGP_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Singapore",2021,2022,"central","2022-10-17T12:35:13+00:00","2022-12-16T21:20:46+00:00",119,114,"Development Research Group, Finance and Private Sector Development Unit",32,1,"survey",10503,"https://catalog.ihsn.org/catalog/10503","https://microdata.worldbank.org/index.php/catalog/4704",NA,"SGP","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"3564","SVN_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Slovenia",2021,2021,"central","2022-10-17T12:35:40+00:00","2022-12-16T21:21:49+00:00",95,157,"Development Research Group, Finance and Private Sector Development Unit",32,1,"survey",10505,"https://catalog.ihsn.org/catalog/10505","https://microdata.worldbank.org/index.php/catalog/4706",NA,"SVN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3565","SVN_2021_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2021","Slovenia",2021,2021,"central","2023-01-04T18:01:57+00:00","2023-01-04T18:01:57+00:00",0,0,"FAO Statistics Division",0,1,"survey",10793,"https://catalog.ihsn.org/catalog/10793","https://microdata.fao.org/index.php/catalog/2219",NA,"SVN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3566","SOM_2021_LIS_v01_M",5,"remote","Livelihoods Programme Monitoring Beneficiary Survey 2021","Somalia",2021,2021,"central","2022-12-06T15:26:57+00:00","2023-01-20T15:30:51+00:00",104,171,"UN Refugee Agency (UNHCR)",4,1,"survey",10696,"https://catalog.ihsn.org/catalog/10696","https://microdata.unhcr.org/index.php/catalog/759",NA,"SOM","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3567","SOM_2021_DEMHS-R3_v01_M_v01_A_OCS",5,"remote","Data in Emergencies Monitoring Household Survey 2021","Somalia",2021,2021,"central","2023-01-04T18:02:09+00:00","2023-01-04T18:02:09+00:00",0,0,"Food and Agriculture Organization, Data in Emergencies Hub, ",0,1,"survey",10801,"https://catalog.ihsn.org/catalog/10801","https://microdata.fao.org/index.php/catalog/2080",NA,"SOM","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3568","SSD_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","South Sudan",2021,2021,"central","2022-10-17T12:36:08+00:00","2022-12-16T21:23:09+00:00",119,293,"Development Research Group, Finance and Private Sector Development Unit",34,1,"survey",10507,"https://catalog.ihsn.org/catalog/10507","https://microdata.worldbank.org/index.php/catalog/4708",NA,"SSD","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3569","SSD_2021_LIS_v01_M",5,"remote","Livelihoods Programme Monitoring Beneficiary Survey 2021","South Sudan",2021,2021,"central","2022-12-06T15:26:59+00:00","2023-01-20T15:30:53+00:00",104,175,"UN Refugee Agency (UNHCR)",4,1,"survey",10697,"https://catalog.ihsn.org/catalog/10697","https://microdata.unhcr.org/index.php/catalog/760",NA,"SSD","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3570","SSD_2021_EIS_v01_M",5,"remote","Energy Monitoring Framework Survey 2021","South Sudan",2021,2021,"central","2022-12-16T19:08:32+00:00","2022-12-16T19:08:32+00:00",0,0,"UN Refugee Agency (UNHCR)",0,1,"survey",10741,"https://catalog.ihsn.org/catalog/10741","https://microdata.unhcr.org/index.php/catalog/769",NA,"SSD","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3571","ESP_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Spain",2021,2021,"central","2022-10-17T12:36:20+00:00","2022-12-16T21:23:44+00:00",95,283,"Development Research Group, Finance and Private Sector Development Unit",32,1,"survey",10508,"https://catalog.ihsn.org/catalog/10508","https://microdata.worldbank.org/index.php/catalog/4709",NA,"ESP","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3572","USA_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","United States",2021,2021,"central","2022-10-17T12:39:40+00:00","2022-12-16T23:58:47+00:00",95,187,"Development Research Group, Finance and Private Sector Development Unit",30,1,"survey",10523,"https://catalog.ihsn.org/catalog/10523","https://microdata.worldbank.org/index.php/catalog/4724",NA,"USA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3573","SDN_2021_DSAN-ND_v01_M",5,"remote","Durable Solutions Analysis Survey: North Darfur State, 2021","Sudan",2021,2021,"central","2023-02-06T21:04:19+00:00","2023-02-06T21:04:19+00:00",0,0,"UNHCR, JIPS",0,1,"survey",11148,"https://catalog.ihsn.org/catalog/11148","https://microdata.unhcr.org/index.php/catalog/698",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3574","SDN_2021_DSAN-SK_v01_M",5,"remote","Durable Solutions Analysis Survey: South Kordofan State, 2021","Sudan",2021,2021,"central","2023-02-06T21:04:24+00:00","2023-02-06T21:04:24+00:00",0,0,"UNHCR, JIPS",0,1,"survey",11150,"https://catalog.ihsn.org/catalog/11150","https://microdata.unhcr.org/index.php/catalog/699",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3575","SDN_2021_DSAN-WD_v01_M",5,"remote","Durable Solutions Analysis Survey: West Darfur State, 2021","Sudan",2021,2021,"central","2023-02-06T21:04:27+00:00","2023-02-06T21:04:27+00:00",0,0,"UNHCR, JIPS",0,1,"survey",11151,"https://catalog.ihsn.org/catalog/11151","https://microdata.unhcr.org/index.php/catalog/700",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3576","SDN_2021_DSAN-BN_v01_M",5,"remote","Durable Solutions Analysis Survey: Blue Nile State, 2021","Sudan",2021,2021,"central","2023-02-06T21:04:22+00:00","2023-02-06T21:04:22+00:00",0,0,"UNHCR, JIPS",0,1,"survey",11149,"https://catalog.ihsn.org/catalog/11149","https://microdata.unhcr.org/index.php/catalog/693",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3577","SDN_2021_DSAN-SD_v01_M",5,"remote","Durable Solutions Analysis Survey: South Darfur State, 2021","Sudan",2021,2021,"central","2023-02-06T21:04:30+00:00","2023-02-06T21:04:30+00:00",0,0,"UNHCR, JIPS",0,1,"survey",11152,"https://catalog.ihsn.org/catalog/11152","https://microdata.unhcr.org/index.php/catalog/697",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3578","SDN_2021_AFB-R8_v01_M",5,"remote","Afrobarometer Survey 2021","Sudan",2021,2021,"central","2023-04-19T14:54:15+00:00","2023-04-19T14:54:15+00:00",0,0,"Ghana Centre for Democratic Development (CDD), Institute for Justice and Reconciliation in South Africa (IJR), Institute for Empirical Research in Political Economy (IREEP), Institute for Development Studies (IDS), Michigan State University (MSU), University of Cape Town (UCT, South Africa)",0,1,"survey",11286,"https://catalog.ihsn.org/catalog/11286","https://www.afrobarometer.org/survey-resource/sudan-round-8-data-2022/",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3579","SDN_2021-2022_GGP-P_v01_M_v01_A_OCS",5,"remote","Good Growth Plan 2021-2022","Sudan",2021,2022,"central","2023-01-30T21:31:24+00:00","2023-01-30T21:31:24+00:00",0,0,"Syngenta",0,1,"survey",11063,"https://catalog.ihsn.org/catalog/11063","https://microdata.fao.org/index.php/catalog/2375",NA,"SDN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"3580","SUR_2021_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2021","Suriname",2021,2021,"central","2023-01-04T18:02:19+00:00","2023-01-04T18:02:19+00:00",0,0,"FAO Statistics Division",0,1,"survey",10808,"https://catalog.ihsn.org/catalog/10808","https://microdata.fao.org/index.php/catalog/2272",NA,"SUR","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3581","SWE_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Sweden",2021,2021,"central","2022-10-17T12:36:44+00:00","2022-12-16T21:25:02+00:00",95,226,"Development Research Group, Finance and Private Sector Development Unit",33,1,"survey",10510,"https://catalog.ihsn.org/catalog/10510","https://microdata.worldbank.org/index.php/catalog/4711",NA,"SWE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3582","CHE_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Switzerland",2021,2021,"central","2022-10-17T12:36:57+00:00","2022-12-16T21:25:45+00:00",95,158,"Development Research Group, Finance and Private Sector Development Unit",31,1,"survey",10511,"https://catalog.ihsn.org/catalog/10511","https://microdata.worldbank.org/index.php/catalog/4712",NA,"CHE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3583","CHE_2021_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2021","Switzerland",2021,2021,"central","2023-01-23T23:15:51+00:00","2023-01-23T23:15:51+00:00",0,0,"FAO Statistics Division",0,1,"survey",10960,"https://catalog.ihsn.org/catalog/10960","https://microdata.fao.org/index.php/catalog/2249",NA,"CHE","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3584","TWN_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Taiwan",2021,2021,"central","2022-10-17T12:37:12+00:00","2022-12-16T21:26:21+00:00",95,261,"Development Research Group, Finance and Private Sector Development Unit",29,1,"survey",10512,"https://catalog.ihsn.org/catalog/10512","https://microdata.worldbank.org/index.php/catalog/4713",NA,"TWN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3585","TJK_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Tajikistan",2021,2021,"central","2022-10-17T12:37:27+00:00","2022-12-16T21:26:51+00:00",119,282,"Development Research Group, Finance and Private Sector Development Unit",35,1,"survey",10513,"https://catalog.ihsn.org/catalog/10513","https://microdata.worldbank.org/index.php/catalog/4714",NA,"TJK","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3586","TJK_2021_PDM-CBI_v01_M",5,"remote","Post-Distribution Monitoring of Cash-Based Intervention, April 2021","Tajikistan",2021,2021,"central","2022-03-29T14:44:00+00:00","2022-04-13T15:27:57+00:00",0,77,"UN Refugee Agency (UNHCR)",5,1,"survey",10196,"https://catalog.ihsn.org/catalog/10196",NA,NA,"TJK","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3587","TZA_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Tanzania",2021,2021,"central","2022-10-17T12:37:38+00:00","2022-12-16T21:27:24+00:00",119,142,"Development Research Group, Finance and Private Sector Development Unit",32,1,"survey",10514,"https://catalog.ihsn.org/catalog/10514","https://microdata.worldbank.org/index.php/catalog/4715",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3588","TZA_2021_KAP-MT_v01_M",5,"remote","Water, Sanitation and Hygiene (WASH) Survey - Knowledge, Attitudes and Practices(KAP),
Mtendeli Refugee Camp, November 2021","Tanzania",2021,2021,"central","2023-02-06T21:01:28+00:00","2023-02-06T21:01:28+00:00",0,0,"UNHCR",0,1,"survey",11115,"https://catalog.ihsn.org/catalog/11115","https://microdata.unhcr.org/index.php/catalog/715",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3589","TZA_2021_KAP-NNY_v01_M",5,"remote","Water, Sanitation and Hygiene (WASH) Survey - Knowledge, Attitudes and Practices(KAP),
New Nyarugusu Camp, April 2021","Tanzania",2021,2021,"central","2023-02-06T21:01:36+00:00","2023-02-06T21:01:36+00:00",0,0,"UNHCR",0,1,"survey",11117,"https://catalog.ihsn.org/catalog/11117","https://microdata.unhcr.org/index.php/catalog/725",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3590","TZA_2021_KAP-NDT_v01_M",5,"remote","Water, Sanitation and Hygiene (WASH) Survey - Knowledge, Attitudes and Practices(KAP),
Nduta Camp, April 2021","Tanzania",2021,2021,"central","2023-02-06T21:01:32+00:00","2023-02-06T21:01:32+00:00",0,0,"UNHCR",0,1,"survey",11116,"https://catalog.ihsn.org/catalog/11116","https://microdata.unhcr.org/index.php/catalog/716",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3591","TZA_2021_EIS_v01_M",5,"remote","Energy Monitoring Framework Survey, 2021","Tanzania",2021,2021,"central","2023-02-06T21:01:40+00:00","2023-02-06T21:01:40+00:00",0,0,"UNHCR",0,1,"survey",11118,"https://catalog.ihsn.org/catalog/11118","https://microdata.unhcr.org/index.php/catalog/770",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3592","TZA_2021_SENS-Nyarugusu-BDI_v01_M",5,"remote","Standardized Expanded Nutrition Survey, September - October 2021","Tanzania",2021,2021,"central","2023-02-16T15:59:30+00:00","2023-02-16T15:59:30+00:00",0,0,"UN Refugee Agency (UNHCR), United Nations International Children's Emergency Fund (UNICEF), Minister of Health, Tanzania Food and Nutrition centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",0,1,"survey",11195,"https://catalog.ihsn.org/catalog/11195","https://microdata.unhcr.org/index.php/catalog/818",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3593","TZA_2021_SENS-Nyarugusu-COG_v01_M",5,"remote","Standardized Expanded Nutrition Survey, September - October 2021","Tanzania",2021,2021,"central","2023-02-16T15:59:34+00:00","2023-02-16T15:59:34+00:00",0,0,"UN Refugee Agency (UNHCR), United Nations International Children's Emergency Fund (UNICEF), Minister of Health, Tanzania Food and Nutrition Centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",0,1,"survey",11196,"https://catalog.ihsn.org/catalog/11196","https://microdata.unhcr.org/index.php/catalog/817",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3594","TZA_2021_SENS-Mtendeli_v01_M",5,"remote","Standardized Expanded Nutrition Survey, September - October 2021","Tanzania",2021,2021,"central","2023-02-16T15:59:25+00:00","2023-02-16T15:59:25+00:00",0,0,"UN Refugee Agency (UNHCR), United Nations International Children's Emergency Fund (UNICEF), Minister of Health, Tanzania Food and Nutrition centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",0,1,"survey",11194,"https://catalog.ihsn.org/catalog/11194","https://microdata.unhcr.org/index.php/catalog/794",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3595","TZA_2021_SENS-Nduta_v01_M",5,"remote","Standardized Expanded Nutrition Survey, September - October 2021","Tanzania",2021,2021,"central","2023-02-16T15:59:20+00:00","2023-02-16T15:59:20+00:00",0,0,"UN Refugee Agency (UNHCR), United Nations International Children's Emergency Fund (UNICEF), Minister of Health, Tanzania Food and Nutrition centre, Tanzania Red Cross Society, Medecins sans Frontieres, World Vision, Medical Teams International",0,1,"survey",11193,"https://catalog.ihsn.org/catalog/11193","https://microdata.unhcr.org/index.php/catalog/798",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3596","TZA_2021_AFB-R8_v01_M",5,"remote","Afrobarometer Survey 2021","Tanzania",2021,2021,"central","2023-04-19T14:45:14+00:00","2023-04-19T14:45:14+00:00",0,0,"Ghana Centre for Democratic Development (CDD), Institute for Justice and Reconciliation in South Africa (IJR), Institute for Empirical Research in Political Economy (IREEP), Institute for Development Studies (IDS), Michigan State University (MSU), University of Cape Town (UCT, South Africa)",0,1,"survey",11285,"https://catalog.ihsn.org/catalog/11285","https://www.afrobarometer.org/survey-resource/tanzania-round-8-data-2022/",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3597","TZA_2021_HFWMPS_v01_M",5,"remote","High Frequency Welfare Monitoring Phone Survey 2021","Tanzania",2021,2021,"central","2022-09-07T14:49:27+00:00","2022-09-07T14:49:27+00:00",0,0,"National Bureau of Statistics",0,1,"survey",10401,"https://catalog.ihsn.org/catalog/10401","https://microdata.worldbank.org/index.php/catalog/4542",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3598","TZA_2021-2022_GGP-P_v01_M_v01_A_OCS",5,"remote","Good Growth Plan 2021-2022","Tanzania",2021,2022,"central","2023-01-30T21:31:35+00:00","2023-01-30T21:31:35+00:00",0,0,"Syngenta",0,1,"survey",11065,"https://catalog.ihsn.org/catalog/11065","https://microdata.fao.org/index.php/catalog/2376",NA,"TZA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021/22"
"3599","THA_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Thailand",2021,2021,"central","2022-10-17T12:37:50+00:00","2022-12-16T21:27:56+00:00",119,313,"Development Research Group, Finance and Private Sector Development Unit",33,1,"survey",10515,"https://catalog.ihsn.org/catalog/10515","https://microdata.worldbank.org/index.php/catalog/4716",NA,"THA","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3600","TGO_2021_WBCS_v01_M",5,"remote","World Bank Group Country Survey 2021","Togo",2021,2021,"central","2022-01-20T13:52:39+00:00","2022-01-26T16:46:53+00:00",339,792,"Public Opinion Research Group",11,1,"survey",9950,"https://catalog.ihsn.org/catalog/9950",NA,NA,"TGO","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
"3601","TGO_2021_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2021","Togo",2021,2021,"central","2022-10-17T12:38:03+00:00","2022-12-16T21:28:26+00:00",119,270,"Development Research Group, Finance and Private Sector Development Unit",34,1,"survey",10516,"https://catalog.ihsn.org/catalog/10516","https://microdata.worldbank.org/index.php/catalog/4717",NA,"TGO","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2021"
