"","country","iso3c","year","status","instrument_name","instrument_type","source","census_round"
"1367","Albania","ALB",2023,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1368","Austria","AUT",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1369","Belgium","BEL",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1370","Belarus","BLR",2019,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1371","Bosnia and Herzegovina","BIH",2023,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1372","Bulgaria","BGR",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1373","Croatia","HRV",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1374","Czechia","CZE",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1375","Denmark","DNK",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1376","Estonia","EST",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1377","Finland","FIN",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1378","France","FRA",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1379","Germany","DEU",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1380","Greece","GRC",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1381","Hungary","HUN",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1382","Iceland","ISL",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1383","Ireland","IRL",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1384","Italy","ITA",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1385","Latvia","LVA",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1386","Lithuania","LTU",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1387","Luxembourg","LUX",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1388","Macedonia","MKD",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1389","Malta","MLT",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1390","Moldova","MDA",2023,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1391","Montenegro","MNE",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1392","Netherlands","NLD",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1393","Norway","NOR",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1394","Poland","POL",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1395","Portugal","PRT",2019,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1396","Romania","ROU",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1397","Serbia","SRB",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1398","Slovakia","SVK",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1399","Slovenia","SVN",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1400","Spain","ESP",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1401","Sweden","SWE",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1402","Switzerland","CHE",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1403","United Kingdom","GBR",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1404","Australia","AUS",2016,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1405","Australia","AUS",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1406","Cook Islands","COK",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1407","Fiji","FJI",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1408","Guam (US)","GUM",2018,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1409","Guam (US)","GUM",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1410","Kiribati","KIR",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1411","Marshall Islands","MHL",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1412","Micronesia Federal States of","FSM",2017,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1413","Nauru","NRU",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1414","New Zealand","NZL",2017,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1415","New Zealand","NZL",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1416","Niue","NIU",2021,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1417","North. Mariana Isl. (US)","MNP",2018,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1418","North. Mariana Isl. (US)","MNP",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1419","Palau","PLW",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1420","Samoa","WSM",2020,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1421","Solomon Isands","SLB",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1422","Tonga","TON",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1423","Tuvalu","TUV",2017,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1424","Vanuatu","VUT",2022,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2020"
"1425","Botswana","BWA",2015,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1426","Burkina Faso","BFA",2010,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1427","Cabo Verde","CPV",2015,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1428","Congo, Rep.","COG",2015,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1429","Cote d'Ivoire","CIV",2016,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1430","Egypt","EGY",2010,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1431","Equatorial Guinea","GNQ",2015,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1432","The Gambia","GMB",2012,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1433","Lesotho","LSO",2010,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1434","Malawi","MWI",2007,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1435","Mauritius","MUS",2014,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1436","Mozambique","MOZ",2010,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1437","Namibia","NAM",2014,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1438","Niger","NER",2008,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1439","Reunion (Fr)","REU",2010,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1440","Senegal","SEN",2013,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1441","Seychelles","SYC",2011,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1442","South Africa","ZAF",2007,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1443","The Kingdom of Eswatini","SWZ",2013,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1444","Tanzania, Un. Rep. of","TZA",2008,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1445","Togo","TGO",2012,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1446","Uganda","UGA",2009,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1447","Antigua and Barbuda","ATG",2007,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1448","Belize","BLZ",2011,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1449","Canada","CAN",2011,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
"1450","Costa Rica","CRI",2014,"completed","Agriculture Census","Agricultural Survey/Census","http://www.fao.org/world-census-agriculture/wcarounds/en/","2010"
